"x","y","elevation","forest","chaparral","habitat","seeds"
261636.7,3766824.4,1314,0,0,"Oak","Med"
261936.7,3766824.4,1403,0,0.02,"Pine","Med"
262236.7,3766824.4,1471,0,0.03,"Oak","Med"
262536.7,3766824.4,1619,0.04,0.02,"Oak","High"
262836.7,3766824.4,1107,0.1,0,"Pine","Low"
263136.7,3766824.4,1130,0.13,0.02,"Oak","Med"
263436.7,3766824.4,927,0.07,0.12,"Oak","Med"
263736.7,3766824.4,666,0.02,0.31,"Oak","High"
264036.7,3766824.4,492,0.04,0.36,"Pine","Low"
264336.7,3766824.4,477,0.04,0.23,"Oak","Low"
264636.7,3766824.4,353,0.01,0.1,"Bare","High"
264936.7,3766824.4,308,0,0.06,"Oak","Med"
233736.7,3766524.4,156,0,0,"Oak","Med"
234036.7,3766524.4,357,0,0,"Oak","Med"
234336.7,3766524.4,440,0.01,0.01,"Oak","Med"
234636.7,3766524.4,631,0.04,0.15,"Oak","Med"
234936.7,3766524.4,582,0.1,0.48,"Pine","Low"
235236.7,3766524.4,571,0.25,0.46,"Pine","Med"
235536.7,3766524.4,586,0.12,0.57,"Bare","Low"
235836.7,3766524.4,556,0,0.69,"Oak","Med"
236136.7,3766524.4,547,0,0.46,"Pine","Med"
236436.7,3766524.4,480,0,0.45,"Oak","Low"
236736.7,3766524.4,448,0,0.51,"Oak","High"
237036.7,3766524.4,426,0,0.55,"Oak","Low"
237336.7,3766524.4,406,0.02,0.39,"Oak","Med"
237636.7,3766524.4,504,0.09,0.3,"Oak","Med"
237936.7,3766524.4,639,0.28,0.23,"Oak","Med"
238236.7,3766524.4,682,0.46,0.18,"Oak","Med"
238536.7,3766524.4,556,0.56,0.25,"Oak","Med"
238836.7,3766524.4,600,0.67,0.25,"Oak","Low"
239136.7,3766524.4,887,0.79,0.19,"Oak","Med"
239436.7,3766524.4,948,0.82,0.09,"Oak","Med"
239736.7,3766524.4,1267,0.79,0.02,"Pine","Low"
240036.7,3766524.4,1066,0.82,0.01,"Pine","Low"
240336.7,3766524.4,1238,0.73,0.04,"Oak","Med"
240636.7,3766524.4,1185,0.49,0.22,"Oak","High"
240936.7,3766524.4,1155,0.11,0.47,"Oak","Low"
241236.7,3766524.4,1122,0,0.36,"Pine","Med"
241536.7,3766524.4,941,0,0.54,"Oak","Med"
241836.7,3766524.4,941,0.04,0.69,"Oak","Low"
242136.7,3766524.4,894,0.03,0.68,"Pine","Med"
242436.7,3766524.4,1303,0.04,0.68,"Oak","Low"
242736.7,3766524.4,1454,0.03,0.73,"Pine","Low"
243036.7,3766524.4,1279,0.02,0.85,"Pine","High"
243336.7,3766524.4,1311,0.04,0.89,"Oak","High"
243636.7,3766524.4,1213,0.04,0.9,"Oak","Low"
243936.7,3766524.4,901,0.08,0.8,"Pine","Med"
244236.7,3766524.4,785,0.08,0.61,"Pine","Med"
244536.7,3766524.4,789,0.04,0.45,"Oak","Med"
244836.7,3766524.4,811,0.01,0.42,"Pine","Med"
245136.7,3766524.4,790,0.02,0.49,"Oak","Med"
245436.7,3766524.4,868,0.02,0.52,"Oak","Med"
245736.7,3766524.4,680,0.01,0.48,"Oak","Low"
246036.7,3766524.4,743,0.01,0.52,"Oak","Med"
246336.7,3766524.4,515,0,0.52,"Oak","Low"
246636.7,3766524.4,703,0,0.44,"Pine","Med"
246936.7,3766524.4,934,0,0.46,"Oak","Med"
247236.7,3766524.4,833,0,0.57,"Oak","Low"
247536.7,3766524.4,811,0,0.59,"Pine","Low"
247836.7,3766524.4,807,0,0.51,"Oak","Low"
248136.7,3766524.4,1180,0,0.47,"Oak","Low"
248436.7,3766524.4,1051,0,0.33,"Oak","Med"
248736.7,3766524.4,1024,0.03,0.41,"Pine","Low"
249036.7,3766524.4,921,0.03,0.38,"Oak","Med"
249336.7,3766524.4,1208,0,0.21,"Oak","High"
249636.7,3766524.4,1039,0.01,0.32,"Oak","Med"
249936.7,3766524.4,538,0.04,0.45,"Oak","Med"
250236.7,3766524.4,833,0.06,0.37,"Oak","Med"
250536.7,3766524.4,599,0.1,0.45,"Oak","Med"
250836.7,3766524.4,71,0.3,0.39,"Pine","High"
251136.7,3766524.4,349,0.35,0.3,"Oak","High"
251436.7,3766524.4,215,0.54,0.21,"Oak","Med"
251736.7,3766524.4,155,0.64,0.11,"Oak","Med"
252036.7,3766524.4,327,0.36,0.17,"Oak","Med"
252336.7,3766524.4,717,0.2,0.17,"Pine","Med"
252636.7,3766524.4,561,0.07,0.26,"Oak","Low"
252936.7,3766524.4,780,0,0.34,"Pine","Med"
253236.7,3766524.4,670,0,0.44,"Pine","Med"
253536.7,3766524.4,506,0,0.21,"Oak","High"
253836.7,3766524.4,522,0.03,0.05,"Pine","Low"
254136.7,3766524.4,580,0.06,0.14,"Oak","High"
254436.7,3766524.4,750,0.02,0.34,"Pine","High"
254736.7,3766524.4,693,0,0.51,"Pine","High"
255036.7,3766524.4,672,0.05,0.41,"Pine","High"
255336.7,3766524.4,540,0.07,0.33,"Pine","Med"
255636.7,3766524.4,578,0.02,0.26,"Oak","Med"
255936.7,3766524.4,562,0.05,0.2,"Pine","Med"
256236.7,3766524.4,560,0.02,0.31,"Oak","Low"
256536.7,3766524.4,468,0,0.3,"Oak","High"
256836.7,3766524.4,456,0,0.2,"Oak","Low"
257136.7,3766524.4,669,0,0.28,"Oak","Med"
257436.7,3766524.4,543,0,0.13,"Oak","Low"
257736.7,3766524.4,639,0,0.24,"Pine","Med"
258036.7,3766524.4,596,0,0.36,"Oak","Low"
258336.7,3766524.4,680,0.08,0.22,"Oak","Med"
258636.7,3766524.4,622,0.17,0.21,"Oak","Med"
258936.7,3766524.4,832,0.2,0.37,"Pine","Med"
259236.7,3766524.4,792,0.28,0.3,"Oak","Med"
259536.7,3766524.4,1050,0.19,0.37,"Pine","Med"
259836.7,3766524.4,1307,0.14,0.59,"Pine","Low"
260136.7,3766524.4,1226,0.08,0.6,"Oak","Low"
260436.7,3766524.4,1200,0.05,0.42,"Oak","Med"
260736.7,3766524.4,1020,0.08,0.59,"Oak","Low"
261036.7,3766524.4,874,0.03,0.52,"Pine","Med"
261336.7,3766524.4,845,0,0.08,"Oak","High"
261636.7,3766524.4,1090,0,0,"Oak","High"
261936.7,3766524.4,1239,0,0.02,"Oak","Med"
262236.7,3766524.4,1338,0,0.01,"Oak","Med"
262536.7,3766524.4,1334,0.02,0,"Oak","Low"
262836.7,3766524.4,1391,0.07,0.01,"Oak","Med"
263136.7,3766524.4,1002,0.1,0.04,"Oak","Low"
263436.7,3766524.4,756,0.08,0.14,"Oak","Low"
263736.7,3766524.4,457,0.02,0.22,"Oak","Med"
264036.7,3766524.4,376,0.11,0.17,"Pine","Med"
264336.7,3766524.4,245,0.08,0.1,"Pine","Med"
264636.7,3766524.4,221,0.02,0.08,"Pine","Low"
233736.7,3766224.4,226,0,0,"Oak","Med"
234036.7,3766224.4,303,0,0.01,"Oak","Med"
234336.7,3766224.4,338,0.02,0,"Pine","Med"
234636.7,3766224.4,481,0.02,0.08,"Oak","Low"
234936.7,3766224.4,690,0.06,0.1,"Pine","Med"
235236.7,3766224.4,785,0.19,0.06,"Oak","Low"
235536.7,3766224.4,828,0.06,0.29,"Oak","Med"
235836.7,3766224.4,679,0,0.38,"Oak","Med"
236136.7,3766224.4,697,0,0.3,"Oak","High"
236436.7,3766224.4,740,0,0.53,"Pine","Med"
236736.7,3766224.4,555,0,0.49,"Oak","Med"
237036.7,3766224.4,675,0,0.32,"Pine","Low"
237336.7,3766224.4,725,0,0.22,"Pine","Med"
237636.7,3766224.4,649,0.03,0.22,"Pine","Med"
237936.7,3766224.4,468,0.11,0.22,"Pine","Med"
238236.7,3766224.4,697,0.29,0.17,"Oak","Low"
238536.7,3766224.4,834,0.54,0.21,"Pine","Med"
238836.7,3766224.4,886,0.59,0.23,"Oak","Low"
239136.7,3766224.4,777,0.65,0.27,"Oak","Med"
239436.7,3766224.4,958,0.68,0.24,"Pine","Med"
239736.7,3766224.4,948,0.7,0.11,"Oak","Low"
240036.7,3766224.4,1051,0.67,0,"Pine","Med"
240336.7,3766224.4,855,0.49,0.02,"Oak","High"
240636.7,3766224.4,953,0.27,0.16,"Oak","Low"
240936.7,3766224.4,881,0.05,0.53,"Pine","Med"
241236.7,3766224.4,955,0,0.51,"Oak","Med"
241536.7,3766224.4,776,0.07,0.51,"Oak","Med"
241836.7,3766224.4,748,0.08,0.66,"Oak","Med"
242136.7,3766224.4,968,0.07,0.72,"Bare","High"
242436.7,3766224.4,1214,0.06,0.51,"Oak","Med"
242736.7,3766224.4,1413,0.02,0.47,"Oak","Low"
243036.7,3766224.4,1161,0.01,0.67,"Oak","Low"
243336.7,3766224.4,1212,0.01,0.7,"Pine","Low"
243636.7,3766224.4,1317,0.05,0.84,"Bare","Med"
243936.7,3766224.4,1073,0.07,0.91,"Oak","Med"
244236.7,3766224.4,1017,0.05,0.94,"Bare","Low"
244536.7,3766224.4,1042,0.04,0.93,"Oak","Low"
244836.7,3766224.4,785,0,0.89,"Oak","Med"
245136.7,3766224.4,814,0.07,0.77,"Oak","Med"
245436.7,3766224.4,760,0.03,0.72,"Oak","High"
245736.7,3766224.4,605,0.06,0.74,"Pine","High"
246036.7,3766224.4,509,0.05,0.69,"Oak","High"
246336.7,3766224.4,368,0.02,0.69,"Oak","Low"
246636.7,3766224.4,708,0,0.63,"Bare","High"
246936.7,3766224.4,766,0,0.5,"Oak","Med"
247236.7,3766224.4,735,0,0.63,"Bare","Med"
247536.7,3766224.4,715,0,0.62,"Oak","Med"
247836.7,3766224.4,843,0,0.51,"Oak","Med"
248136.7,3766224.4,960,0,0.45,"Pine","Med"
248436.7,3766224.4,1015,0,0.32,"Pine","Med"
248736.7,3766224.4,949,0,0.28,"Oak","Low"
249036.7,3766224.4,788,0.01,0.37,"Pine","Med"
249336.7,3766224.4,974,0,0.31,"Pine","Med"
249636.7,3766224.4,807,0,0.41,"Pine","Med"
249936.7,3766224.4,497,0.05,0.51,"Pine","Low"
250236.7,3766224.4,324,0.15,0.47,"Oak","Low"
250536.7,3766224.4,199,0.19,0.56,"Oak","Med"
250836.7,3766224.4,108,0.27,0.59,"Pine","Low"
251136.7,3766224.4,271,0.21,0.53,"Oak","Low"
251436.7,3766224.4,694,0.38,0.4,"Oak","Med"
251736.7,3766224.4,631,0.32,0.52,"Pine","High"
252036.7,3766224.4,734,0.23,0.48,"Pine","Med"
252336.7,3766224.4,817,0.22,0.36,"Oak","Low"
252636.7,3766224.4,662,0.2,0.31,"Bare","Med"
252936.7,3766224.4,816,0.03,0.3,"Oak","Med"
253236.7,3766224.4,556,0,0.32,"Pine","Low"
253536.7,3766224.4,544,0,0.08,"Oak","Med"
253836.7,3766224.4,705,0.02,0.03,"Bare","Med"
254136.7,3766224.4,791,0.04,0.02,"Oak","Low"
254436.7,3766224.4,797,0.01,0.19,"Pine","High"
254736.7,3766224.4,790,0,0.25,"Pine","Med"
255036.7,3766224.4,758,0,0.15,"Oak","Med"
255336.7,3766224.4,848,0,0.1,"Bare","Med"
255636.7,3766224.4,828,0,0.23,"Oak","Low"
255936.7,3766224.4,878,0.04,0.45,"Oak","Low"
256236.7,3766224.4,862,0.01,0.49,"Oak","Med"
256536.7,3766224.4,768,0,0.32,"Oak","Low"
256836.7,3766224.4,702,0,0.26,"Pine","Low"
257136.7,3766224.4,726,0,0.46,"Oak","Med"
257436.7,3766224.4,747,0,0.28,"Oak","Med"
257736.7,3766224.4,974,0,0.27,"Oak","Low"
258036.7,3766224.4,737,0,0.26,"Pine","Med"
258336.7,3766224.4,900,0.03,0.27,"Bare","Med"
258636.7,3766224.4,710,0.08,0.24,"Oak","Med"
258936.7,3766224.4,1059,0.03,0.25,"Oak","Low"
259236.7,3766224.4,1097,0.06,0.26,"Pine","Med"
259536.7,3766224.4,1207,0.04,0.14,"Oak","Low"
259836.7,3766224.4,1295,0.01,0.33,"Oak","Low"
260136.7,3766224.4,1252,0,0.47,"Pine","Low"
260436.7,3766224.4,1310,0.03,0.51,"Oak","Low"
260736.7,3766224.4,1199,0.05,0.74,"Oak","Low"
261036.7,3766224.4,1169,0.02,0.59,"Bare","Med"
261336.7,3766224.4,856,0.01,0.18,"Pine","Med"
261636.7,3766224.4,865,0,0.02,"Oak","Med"
261936.7,3766224.4,991,0,0.06,"Oak","Med"
262236.7,3766224.4,847,0,0.03,"Oak","Med"
262536.7,3766224.4,1154,0,0,"Oak","Med"
262836.7,3766224.4,1039,0,0.01,"Bare","Med"
263136.7,3766224.4,954,0.06,0.03,"Oak","Med"
263436.7,3766224.4,799,0.09,0.14,"Pine","Low"
263736.7,3766224.4,469,0.02,0.19,"Oak","Med"
264036.7,3766224.4,331,0.05,0.12,"Oak","Med"
264336.7,3766224.4,211,0.04,0.09,"Oak","Med"
264636.7,3766224.4,152,0,0.04,"Pine","High"
234036.7,3765924.4,232,0,0.05,"Oak","High"
234336.7,3765924.4,285,0,0.03,"Oak","Med"
234636.7,3765924.4,520,0,0.01,"Oak","Med"
234936.7,3765924.4,631,0,0.01,"Pine","Med"
235236.7,3765924.4,721,0,0,"Pine","Med"
235536.7,3765924.4,838,0,0.05,"Oak","Low"
235836.7,3765924.4,815,0,0.12,"Pine","Low"
236136.7,3765924.4,671,0,0.09,"Oak","Med"
236436.7,3765924.4,871,0,0.28,"Pine","Med"
236736.7,3765924.4,784,0,0.29,"Pine","Low"
237036.7,3765924.4,750,0,0.08,"Bare","Low"
237336.7,3765924.4,849,0.03,0,"Oak","Med"
237636.7,3765924.4,828,0.15,0.08,"Bare","Med"
237936.7,3765924.4,853,0.27,0.09,"Pine","Med"
238236.7,3765924.4,557,0.34,0.23,"Pine","High"
238536.7,3765924.4,747,0.17,0.48,"Oak","Med"
238836.7,3765924.4,825,0.2,0.57,"Oak","High"
239136.7,3765924.4,925,0.34,0.53,"Oak","Med"
239436.7,3765924.4,894,0.39,0.37,"Pine","Med"
239736.7,3765924.4,850,0.43,0.22,"Oak","High"
240036.7,3765924.4,905,0.45,0.04,"Oak","Med"
240336.7,3765924.4,808,0.41,0.11,"Pine","Med"
240636.7,3765924.4,766,0.17,0.18,"Pine","Low"
240936.7,3765924.4,717,0,0.49,"Bare","Med"
241236.7,3765924.4,811,0.01,0.65,"Oak","Med"
241536.7,3765924.4,572,0.04,0.73,"Oak","Low"
241836.7,3765924.4,887,0.04,0.7,"Oak","Med"
242136.7,3765924.4,1156,0.05,0.6,"Oak","Med"
242436.7,3765924.4,1335,0.05,0.45,"Oak","Med"
242736.7,3765924.4,1309,0.01,0.39,"Oak","Low"
243036.7,3765924.4,1096,0.01,0.46,"Oak","Low"
243336.7,3765924.4,967,0.02,0.58,"Oak","Med"
243636.7,3765924.4,1374,0.04,0.69,"Oak","Med"
243936.7,3765924.4,1391,0.06,0.78,"Oak","Med"
244236.7,3765924.4,1242,0.03,0.85,"Pine","Med"
244536.7,3765924.4,1205,0.01,0.9,"Bare","Med"
244836.7,3765924.4,1153,0.02,0.98,"Pine","Low"
245136.7,3765924.4,937,0.04,0.89,"Bare","High"
245436.7,3765924.4,999,0.05,0.75,"Oak","Med"
245736.7,3765924.4,594,0.08,0.74,"Oak","Med"
246036.7,3765924.4,648,0.07,0.78,"Oak","Med"
246336.7,3765924.4,363,0,0.76,"Oak","Low"
246636.7,3765924.4,445,0,0.59,"Oak","Med"
246936.7,3765924.4,487,0,0.48,"Oak","Med"
247236.7,3765924.4,467,0,0.61,"Pine","Med"
247536.7,3765924.4,569,0.03,0.68,"Oak","Med"
247836.7,3765924.4,750,0.01,0.53,"Bare","High"
248136.7,3765924.4,667,0.01,0.51,"Pine","Low"
248436.7,3765924.4,872,0.01,0.33,"Oak","Med"
248736.7,3765924.4,801,0.01,0.39,"Oak","Med"
249036.7,3765924.4,507,0.01,0.39,"Pine","Med"
249336.7,3765924.4,643,0.05,0.31,"Oak","Med"
249636.7,3765924.4,603,0.12,0.28,"Oak","Med"
249936.7,3765924.4,310,0.14,0.46,"Oak","Med"
250236.7,3765924.4,219,0.18,0.55,"Oak","Med"
250536.7,3765924.4,452,0.14,0.73,"Oak","Med"
250836.7,3765924.4,397,0.13,0.75,"Oak","Low"
251136.7,3765924.4,493,0.04,0.84,"Oak","High"
251436.7,3765924.4,655,0.08,0.78,"Oak","High"
251736.7,3765924.4,968,0.05,0.76,"Pine","Low"
252036.7,3765924.4,978,0.04,0.73,"Oak","Med"
252336.7,3765924.4,927,0.12,0.6,"Pine","Med"
252636.7,3765924.4,773,0.15,0.45,"Oak","Med"
252936.7,3765924.4,907,0.11,0.28,"Oak","Low"
253236.7,3765924.4,913,0.06,0.19,"Oak","Low"
253536.7,3765924.4,828,0,0,"Oak","Med"
253836.7,3765924.4,921,0,0.01,"Oak","High"
254136.7,3765924.4,889,0,0.04,"Oak","Low"
254436.7,3765924.4,1006,0,0.02,"Oak","Med"
254736.7,3765924.4,1053,0,0.04,"Pine","Med"
255036.7,3765924.4,1112,0,0.05,"Pine","Med"
255336.7,3765924.4,1128,0.07,0.02,"Oak","Med"
255636.7,3765924.4,1154,0.03,0.17,"Oak","Med"
255936.7,3765924.4,1147,0.01,0.41,"Oak","Med"
256236.7,3765924.4,966,0,0.54,"Oak","Med"
256536.7,3765924.4,801,0,0.43,"Oak","Med"
256836.7,3765924.4,776,0,0.33,"Pine","High"
257136.7,3765924.4,789,0,0.48,"Pine","Low"
257436.7,3765924.4,894,0,0.29,"Pine","Low"
257736.7,3765924.4,921,0.01,0.17,"Oak","Med"
258036.7,3765924.4,859,0,0.13,"Oak","Med"
258336.7,3765924.4,1209,0.03,0.41,"Pine","Med"
258636.7,3765924.4,906,0.14,0.34,"Oak","Med"
258936.7,3765924.4,1099,0.1,0.18,"Pine","Med"
259236.7,3765924.4,1315,0,0.29,"Oak","Low"
259536.7,3765924.4,1419,0,0.07,"Pine","Med"
259836.7,3765924.4,1341,0,0.11,"Oak","High"
260136.7,3765924.4,1141,0,0.17,"Pine","Med"
260436.7,3765924.4,1009,0,0.29,"Oak","Med"
260736.7,3765924.4,1226,0,0.44,"Oak","Med"
261036.7,3765924.4,953,0,0.52,"Oak","High"
261336.7,3765924.4,1015,0,0.3,"Oak","Low"
261636.7,3765924.4,667,0,0.03,"Oak","Med"
261936.7,3765924.4,673,0,0.14,"Pine","High"
262236.7,3765924.4,885,0,0.13,"Oak","Med"
262536.7,3765924.4,728,0,0.06,"Pine","Med"
262836.7,3765924.4,759,0.02,0.1,"Bare","Med"
263136.7,3765924.4,742,0.09,0.06,"Pine","Med"
263436.7,3765924.4,514,0.08,0.13,"Bare","Med"
263736.7,3765924.4,477,0.01,0.14,"Pine","Low"
264036.7,3765924.4,385,0,0.07,"Bare","Low"
264336.7,3765924.4,355,0,0.04,"Oak","Med"
264636.7,3765924.4,310,0,0.03,"Oak","Med"
233736.7,3765624.4,2,0,0,"Oak","Low"
234036.7,3765624.4,283,0,0.04,"Bare","Med"
234336.7,3765624.4,381,0,0.02,"Oak","Med"
234636.7,3765624.4,499,0,0,"Oak","Med"
234936.7,3765624.4,712,0,0,"Pine","Med"
235236.7,3765624.4,689,0,0,"Oak","Med"
235536.7,3765624.4,772,0,0,"Oak","High"
235836.7,3765624.4,592,0,0,"Pine","Med"
236136.7,3765624.4,508,0,0,"Oak","Med"
236436.7,3765624.4,671,0,0,"Oak","Med"
236736.7,3765624.4,671,0,0,"Oak","Low"
237036.7,3765624.4,797,0,0,"Oak","Low"
237336.7,3765624.4,777,0,0,"Oak","Med"
237636.7,3765624.4,670,0.08,0,"Oak","Med"
237936.7,3765624.4,795,0.17,0.12,"Oak","Med"
238236.7,3765624.4,828,0.4,0.23,"Oak","Low"
238536.7,3765624.4,700,0.58,0.2,"Oak","Low"
238836.7,3765624.4,791,0.7,0.15,"Oak","Low"
239136.7,3765624.4,788,0.77,0.14,"Pine","Med"
239436.7,3765624.4,896,0.52,0.16,"Pine","Med"
239736.7,3765624.4,740,0.19,0.17,"Oak","Low"
240036.7,3765624.4,912,0.19,0.13,"Pine","Med"
240336.7,3765624.4,830,0.17,0.21,"Pine","Med"
240636.7,3765624.4,535,0.03,0.28,"Pine","Med"
240936.7,3765624.4,508,0,0.4,"Oak","Low"
241236.7,3765624.4,550,0.05,0.58,"Pine","Low"
241536.7,3765624.4,683,0.04,0.56,"Oak","Low"
241836.7,3765624.4,1016,0.02,0.5,"Bare","Med"
242136.7,3765624.4,1112,0.01,0.35,"Pine","Med"
242436.7,3765624.4,1335,0.03,0.35,"Oak","Med"
242736.7,3765624.4,925,0.05,0.58,"Oak","Low"
243036.7,3765624.4,769,0.01,0.64,"Oak","Med"
243336.7,3765624.4,1148,0.01,0.54,"Oak","Med"
243636.7,3765624.4,1315,0.01,0.44,"Oak","Med"
243936.7,3765624.4,1247,0.01,0.61,"Oak","Low"
244236.7,3765624.4,1331,0.01,0.65,"Oak","Low"
244536.7,3765624.4,1220,0.01,0.78,"Oak","Med"
244836.7,3765624.4,1321,0.01,0.83,"Oak","Med"
245136.7,3765624.4,1272,0.01,0.79,"Oak","Low"
245436.7,3765624.4,1074,0.05,0.76,"Bare","Med"
245736.7,3765624.4,1030,0.05,0.89,"Oak","Med"
246036.7,3765624.4,995,0.01,0.89,"Oak","Med"
246336.7,3765624.4,621,0,0.92,"Oak","Med"
246636.7,3765624.4,412,0.02,0.76,"Oak","Low"
246936.7,3765624.4,332,0.05,0.6,"Oak","Med"
247236.7,3765624.4,329,0.05,0.57,"Oak","Med"
247536.7,3765624.4,334,0.09,0.51,"Pine","Low"
247836.7,3765624.4,419,0.07,0.41,"Bare","Med"
248136.7,3765624.4,531,0.05,0.5,"Oak","Med"
248436.7,3765624.4,632,0.02,0.37,"Pine","Low"
248736.7,3765624.4,616,0.04,0.5,"Oak","Low"
249036.7,3765624.4,581,0.13,0.55,"Oak","Med"
249336.7,3765624.4,213,0.17,0.51,"Pine","High"
249636.7,3765624.4,313,0.13,0.61,"Oak","Low"
249936.7,3765624.4,416,0.1,0.69,"Bare","Med"
250236.7,3765624.4,720,0.03,0.79,"Pine","Med"
250536.7,3765624.4,813,0,0.77,"Oak","Med"
250836.7,3765624.4,721,0.02,0.79,"Oak","High"
251136.7,3765624.4,876,0,0.78,"Bare","Low"
251436.7,3765624.4,1032,0.02,0.83,"Pine","Low"
251736.7,3765624.4,1124,0.04,0.69,"Pine","Low"
252036.7,3765624.4,1214,0.04,0.6,"Oak","Med"
252336.7,3765624.4,925,0.02,0.76,"Oak","Low"
252636.7,3765624.4,993,0.02,0.55,"Oak","Med"
252936.7,3765624.4,968,0.09,0.32,"Pine","Med"
253236.7,3765624.4,977,0.08,0.23,"Pine","High"
253536.7,3765624.4,1112,0,0.01,"Pine","Med"
253836.7,3765624.4,1152,0,0.03,"Oak","Med"
254136.7,3765624.4,1190,0.02,0.11,"Oak","Med"
254436.7,3765624.4,1176,0.02,0.13,"Oak","Low"
254736.7,3765624.4,1340,0.01,0.06,"Pine","Med"
255036.7,3765624.4,1326,0.05,0.11,"Oak","Low"
255336.7,3765624.4,1350,0.09,0.09,"Bare","Low"
255636.7,3765624.4,1267,0.09,0.13,"Pine","Low"
255936.7,3765624.4,1167,0.2,0.16,"Bare","Low"
256236.7,3765624.4,1179,0.18,0.26,"Pine","Med"
256536.7,3765624.4,918,0.04,0.27,"Oak","Med"
256836.7,3765624.4,993,0,0.3,"Oak","Low"
257136.7,3765624.4,1043,0.01,0.53,"Pine","Low"
257436.7,3765624.4,1184,0.04,0.54,"Bare","Med"
257736.7,3765624.4,1071,0.04,0.41,"Pine","Med"
258036.7,3765624.4,1237,0.04,0.31,"Pine","Med"
258336.7,3765624.4,1301,0.23,0.48,"Pine","Med"
258636.7,3765624.4,1121,0.24,0.57,"Pine","Med"
258936.7,3765624.4,1324,0.06,0.55,"Pine","Med"
259236.7,3765624.4,1219,0,0.4,"Pine","High"
259536.7,3765624.4,1184,0,0.26,"Oak","Med"
259836.7,3765624.4,1027,0,0.08,"Oak","Med"
260136.7,3765624.4,1047,0,0.02,"Pine","Med"
260436.7,3765624.4,1261,0,0.01,"Oak","Med"
260736.7,3765624.4,833,0,0.08,"Oak","High"
261036.7,3765624.4,885,0,0.31,"Oak","Low"
261336.7,3765624.4,735,0,0.34,"Bare","Low"
261636.7,3765624.4,849,0,0.09,"Oak","Med"
261936.7,3765624.4,529,0,0.08,"Oak","Low"
262236.7,3765624.4,543,0,0.1,"Oak","Med"
262536.7,3765624.4,767,0,0.11,"Bare","Med"
262836.7,3765624.4,551,0,0.15,"Pine","Low"
263136.7,3765624.4,510,0.03,0.2,"Oak","Low"
263436.7,3765624.4,452,0.04,0.28,"Oak","High"
263736.7,3765624.4,493,0,0.15,"Pine","Low"
264036.7,3765624.4,419,0,0.02,"Oak","Med"
264336.7,3765624.4,323,0,0.02,"Oak","Med"
264636.7,3765624.4,171,0,0.02,"Bare","High"
234036.7,3765324.4,145,0,0,"Pine","Med"
234336.7,3765324.4,387,0,0,"Pine","Low"
234636.7,3765324.4,337,0,0,"Pine","Med"
234936.7,3765324.4,396,0,0,"Oak","Med"
235236.7,3765324.4,464,0,0,"Oak","Med"
235536.7,3765324.4,597,0,0,"Bare","High"
235836.7,3765324.4,498,0,0,"Pine","Med"
236136.7,3765324.4,382,0,0.02,"Oak","Med"
236436.7,3765324.4,552,0,0.02,"Bare","Med"
236736.7,3765324.4,523,0,0.07,"Oak","Med"
237036.7,3765324.4,418,0,0.08,"Oak","Low"
237336.7,3765324.4,621,0,0,"Oak","Med"
237636.7,3765324.4,473,0,0.01,"Oak","Low"
237936.7,3765324.4,695,0,0.19,"Oak","Med"
238236.7,3765324.4,842,0.12,0.52,"Pine","Med"
238536.7,3765324.4,791,0.36,0.34,"Oak","Med"
238836.7,3765324.4,1076,0.49,0.02,"Bare","Med"
239136.7,3765324.4,1128,0.58,0,"Pine","High"
239436.7,3765324.4,1037,0.39,0.07,"Bare","Med"
239736.7,3765324.4,620,0.09,0.22,"Pine","Med"
240036.7,3765324.4,665,0,0.15,"Pine","Med"
240336.7,3765324.4,812,0,0.12,"Oak","Med"
240636.7,3765324.4,552,0,0.25,"Oak","Med"
240936.7,3765324.4,573,0,0.44,"Bare","Med"
241236.7,3765324.4,509,0.03,0.49,"Oak","Low"
241536.7,3765324.4,649,0.02,0.38,"Pine","Med"
241836.7,3765324.4,725,0.01,0.49,"Bare","Med"
242136.7,3765324.4,932,0.01,0.51,"Oak","Med"
242436.7,3765324.4,1083,0.01,0.42,"Bare","Med"
242736.7,3765324.4,1113,0.01,0.69,"Pine","High"
243036.7,3765324.4,654,0,0.9,"Oak","Med"
243336.7,3765324.4,833,0,0.8,"Oak","Med"
243636.7,3765324.4,1139,0.01,0.56,"Oak","Med"
243936.7,3765324.4,1137,0.01,0.43,"Pine","Med"
244236.7,3765324.4,1273,0.01,0.54,"Oak","Med"
244536.7,3765324.4,1037,0.01,0.7,"Oak","Low"
244836.7,3765324.4,1268,0,0.63,"Oak","Med"
245136.7,3765324.4,1170,0,0.71,"Oak","Med"
245436.7,3765324.4,1247,0.01,0.77,"Oak","Low"
245736.7,3765324.4,1197,0.02,0.85,"Oak","Med"
246036.7,3765324.4,991,0.03,0.84,"Oak","Low"
246336.7,3765324.4,863,0.03,0.83,"Oak","Med"
246636.7,3765324.4,773,0,0.86,"Oak","Low"
246936.7,3765324.4,463,0.05,0.84,"Oak","Med"
247236.7,3765324.4,376,0.05,0.83,"Oak","Low"
247536.7,3765324.4,319,0.1,0.68,"Oak","Med"
247836.7,3765324.4,274,0.1,0.49,"Oak","High"
248136.7,3765324.4,284,0.13,0.35,"Oak","Med"
248436.7,3765324.4,324,0.08,0.33,"Oak","Med"
248736.7,3765324.4,398,0.15,0.36,"Pine","Med"
