"x","y","elevation","forest","water"
721500,278500,634,78,"No"
721500,279500,614,72,"No"
721500,280500,524,23,"No"
721500,281500,422,7,"Yes"
721500,282500,396,0,"Yes"
722500,75500,503,48,"No"
722500,76500,412,51,"Yes"
722500,77500,248,0,"Yes"
722500,78500,279,6,"Yes"
722500,79500,356,26,"Yes"
722500,80500,495,65,"Yes"
722500,81500,769,99,"No"
722500,82500,939,93,"No"
722500,83500,1062,79,"No"
722500,84500,1064,75,"No"
722500,85500,1025,63,"No"
722500,86500,1248,52,"No"
722500,87500,1450,19,"No"
722500,88500,1336,41,"No"
722500,89500,1228,27,"No"
722500,90500,1062,27,"No"
722500,91500,868,4,"No"
722500,94500,769,61,"No"
722500,95500,275,44,"Yes"
722500,96500,271,1,"Yes"
722500,97500,462,44,"Yes"
722500,98500,926,2,"No"
722500,100500,1256,12,"No"
722500,101500,1163,53,"No"
722500,102500,921,88,"No"
722500,103500,965,79,"No"
722500,104500,761,94,"No"
722500,105500,1120,51,"No"
722500,106500,1402,19,"No"
722500,107500,1586,51,"No"
722500,108500,1389,95,"No"
722500,109500,1071,73,"No"
722500,110500,1227,51,"Yes"
722500,111500,1407,76,"Yes"
722500,112500,1036,95,"No"
722500,113500,632,94,"No"
722500,114500,394,59,"Yes"
722500,115500,342,49,"No"
722500,116500,259,17,"Yes"
722500,117500,227,0,"No"
722500,118500,229,14,"Yes"
722500,119500,422,80,"No"
722500,120500,396,80,"No"
722500,121500,244,11,"Yes"
722500,122500,244,17,"Yes"
722500,123500,306,16,"No"
722500,124500,387,62,"Yes"
722500,125500,717,97,"No"
722500,126500,931,81,"Yes"
722500,127500,1311,87,"Yes"
722500,128500,1661,85,"No"
722500,129500,1288,92,"Yes"
722500,130500,1760,73,"Yes"
722500,131500,1751,80,"No"
722500,132500,1592,86,"Yes"
722500,133500,2290,9,"No"
722500,134500,2203,0,"Yes"
722500,135500,2050,0,"No"
722500,136500,1754,54,"No"
722500,137500,1131,65,"Yes"
722500,138500,1258,44,"Yes"
722500,139500,1997,35,"No"
722500,140500,1892,34,"No"
722500,141500,1459,59,"Yes"
722500,142500,1302,78,"Yes"
722500,143500,1238,47,"Yes"
722500,144500,1760,31,"No"
722500,145500,1891,49,"No"
722500,146500,1781,61,"No"
722500,147500,1841,47,"Yes"
722500,148500,2347,0,"No"
722500,149500,2616,0,"No"
722500,150500,3054,0,"No"
722500,151500,3058,0,"No"
722500,152500,2785,0,"No"
722500,153500,2476,0,"No"
722500,154500,2328,0,"Yes"
722500,155500,2440,0,"Yes"
722500,156500,2478,0,"Yes"
722500,157500,2570,0,"No"
722500,158500,2689,0,"No"
722500,159500,2744,0,"No"
722500,160500,2705,0,"No"
722500,161500,2816,0,"No"
722500,162500,2819,0,"No"
722500,163500,2415,0,"Yes"
722500,164500,2374,0,"Yes"
722500,165500,2186,0,"No"
722500,166500,2342,0,"Yes"
722500,167500,2227,0,"Yes"
722500,168500,2423,0,"No"
722500,169500,2314,0,"Yes"
722500,170500,2489,0,"No"
722500,171500,2407,0,"Yes"
722500,172500,2527,0,"No"
722500,173500,2395,0,"Yes"
722500,174500,2330,0,"Yes"
722500,175500,2135,0,"Yes"
722500,176500,1828,60,"Yes"
722500,177500,1453,72,"No"
722500,178500,1035,60,"Yes"
722500,179500,975,12,"Yes"
722500,180500,1301,63,"No"
722500,181500,1418,44,"No"
722500,182500,1840,40,"No"
722500,183500,1883,46,"No"
722500,184500,1690,21,"Yes"
722500,185500,2013,8,"No"
722500,186500,2467,0,"No"
722500,187500,2552,0,"No"
722500,188500,2607,0,"Yes"
722500,189500,2847,0,"No"
722500,190500,2778,0,"No"
722500,191500,2888,0,"No"
722500,192500,2450,0,"No"
722500,193500,1890,2,"Yes"
722500,194500,1621,12,"Yes"
722500,195500,1525,26,"Yes"
722500,196500,1675,28,"Yes"
722500,197500,2041,3,"Yes"
722500,198500,1760,22,"No"
722500,199500,1302,50,"Yes"
722500,200500,1279,85,"No"
722500,201500,1161,91,"No"
722500,202500,863,78,"Yes"
722500,203500,571,34,"Yes"
722500,204500,577,21,"Yes"
722500,205500,797,54,"No"
722500,206500,1133,80,"No"
722500,207500,1130,48,"Yes"
722500,208500,1433,20,"No"
722500,209500,1543,20,"No"
722500,210500,783,77,"No"
722500,211500,566,20,"No"
722500,212500,521,10,"No"
722500,213500,473,20,"No"
722500,214500,456,27,"No"
722500,215500,485,43,"Yes"
722500,216500,636,65,"No"
722500,217500,715,79,"No"
722500,218500,756,81,"Yes"
722500,219500,515,48,"No"
722500,220500,442,12,"Yes"
722500,221500,422,9,"No"
722500,222500,437,43,"Yes"
722500,223500,452,45,"No"
722500,224500,434,8,"No"
722500,225500,429,6,"No"
722500,226500,432,9,"Yes"
722500,227500,453,20,"No"
722500,228500,540,42,"No"
722500,229500,660,37,"No"
722500,230500,676,46,"Yes"
722500,231500,766,31,"Yes"
722500,232500,907,54,"Yes"
722500,233500,1045,69,"No"
722500,234500,1047,87,"No"
722500,235500,863,65,"No"
722500,236500,776,19,"Yes"
722500,237500,859,19,"No"
722500,238500,978,13,"No"
722500,239500,860,44,"No"
722500,240500,912,40,"No"
722500,241500,837,18,"No"
722500,242500,812,44,"No"
722500,243500,801,28,"No"
722500,244500,704,27,"No"
722500,245500,707,23,"No"
722500,246500,694,8,"Yes"
722500,247500,685,9,"No"
722500,248500,660,22,"No"
722500,249500,641,21,"No"
722500,250500,654,24,"Yes"
722500,251500,628,28,"No"
722500,252500,626,3,"No"
722500,253500,628,11,"No"
722500,254500,608,28,"Yes"
722500,255500,558,29,"Yes"
722500,256500,534,5,"Yes"
722500,257500,518,24,"No"
722500,258500,586,28,"No"
722500,259500,610,18,"No"
722500,260500,655,3,"No"
722500,261500,688,10,"No"
722500,262500,685,28,"No"
722500,263500,629,46,"No"
722500,264500,596,45,"No"
722500,265500,527,7,"No"
722500,266500,507,3,"Yes"
722500,267500,508,9,"No"
722500,268500,484,35,"No"
722500,269500,455,16,"Yes"
722500,270500,420,11,"Yes"
722500,271500,418,23,"No"
722500,272500,425,0,"No"
722500,273500,451,10,"Yes"
722500,274500,492,7,"No"
722500,275500,518,0,"No"
722500,276500,567,4,"No"
722500,277500,593,6,"No"
722500,278500,613,50,"No"
722500,279500,556,30,"No"
722500,280500,490,24,"No"
722500,281500,403,2,"Yes"
722500,282500,396,0,"Yes"
723500,75500,525,26,"No"
723500,76500,342,57,"No"
723500,77500,238,0,"No"
723500,78500,302,7,"Yes"
723500,79500,482,54,"No"
723500,80500,548,56,"No"
723500,81500,522,54,"No"
723500,82500,609,82,"Yes"
723500,83500,886,90,"No"
723500,84500,838,81,"No"
723500,85500,799,88,"No"
723500,86500,1054,41,"Yes"
723500,87500,1383,4,"No"
723500,94500,754,4,"No"
723500,95500,610,3,"No"
723500,101500,1354,23,"No"
723500,102500,1203,83,"No"
723500,103500,1184,87,"No"
723500,104500,850,85,"No"
723500,105500,952,74,"Yes"
723500,106500,1253,50,"No"
723500,107500,1513,45,"No"
723500,108500,1491,83,"No"
723500,109500,1251,64,"No"
723500,110500,1528,49,"No"
723500,111500,1420,82,"Yes"
723500,112500,1252,99,"No"
723500,113500,704,99,"No"
723500,114500,630,73,"Yes"
723500,115500,634,83,"No"
723500,116500,515,73,"No"
723500,117500,407,60,"No"
723500,118500,234,32,"Yes"
723500,119500,248,8,"Yes"
723500,120500,237,6,"Yes"
723500,121500,253,43,"Yes"
723500,122500,522,95,"No"
723500,123500,637,98,"No"
723500,124500,816,97,"No"
723500,125500,1182,77,"No"
723500,126500,1266,91,"Yes"
723500,127500,1769,77,"No"
723500,128500,2112,22,"Yes"
723500,129500,1891,74,"Yes"
723500,130500,1631,86,"Yes"
723500,131500,2007,68,"No"
723500,132500,1743,76,"Yes"
723500,133500,2277,5,"No"
723500,134500,2029,0,"No"
723500,135500,1847,37,"No"
723500,136500,1652,86,"No"
723500,137500,1249,52,"Yes"
723500,138500,1553,73,"No"
723500,139500,2155,25,"No"
723500,140500,1760,69,"No"
723500,141500,1877,66,"No"
723500,142500,1680,90,"No"
723500,143500,1169,58,"Yes"
723500,144500,1419,42,"Yes"
723500,145500,1505,44,"No"
723500,146500,1635,57,"Yes"
723500,147500,2253,10,"No"
723500,148500,2699,0,"No"
723500,149500,2932,0,"No"
723500,150500,2982,0,"No"
723500,151500,2941,0,"No"
723500,152500,2848,0,"No"
723500,153500,2700,0,"No"
723500,154500,2563,0,"No"
723500,155500,2422,1,"Yes"
723500,156500,2283,7,"Yes"
723500,157500,2115,15,"Yes"
723500,158500,2245,0,"Yes"
723500,159500,2660,0,"No"
723500,160500,2869,0,"No"
723500,161500,2575,0,"Yes"
723500,162500,2358,0,"Yes"
723500,163500,2227,0,"Yes"
723500,164500,2282,0,"No"
723500,165500,1927,0,"Yes"
723500,166500,2115,0,"Yes"
723500,167500,2000,10,"No"
723500,168500,2351,0,"No"
723500,169500,2134,3,"Yes"
723500,170500,2325,0,"No"
723500,171500,2273,0,"Yes"
723500,172500,2307,0,"No"
723500,173500,2164,3,"Yes"
723500,174500,2139,2,"Yes"
723500,175500,2046,0,"No"
723500,176500,1897,31,"No"
723500,177500,1551,81,"Yes"
723500,178500,1161,38,"No"
723500,179500,859,42,"Yes"
723500,180500,1179,30,"No"
723500,181500,1343,22,"No"
723500,182500,1506,50,"Yes"
723500,183500,1673,18,"Yes"
723500,184500,2087,0,"No"
723500,185500,2279,0,"No"
723500,186500,2316,0,"No"
723500,187500,2317,0,"Yes"
723500,188500,2591,0,"No"
723500,189500,2616,0,"No"
723500,190500,2550,0,"No"
723500,191500,2648,0,"No"
723500,192500,2816,0,"No"
723500,193500,2399,0,"Yes"
723500,194500,2191,5,"Yes"
723500,195500,2045,0,"Yes"
723500,196500,2171,11,"Yes"
723500,197500,2159,0,"No"
723500,198500,1798,24,"Yes"
723500,199500,1650,31,"Yes"
723500,200500,1635,52,"No"
723500,201500,1684,56,"Yes"
723500,202500,1348,95,"No"
723500,203500,964,83,"No"
723500,204500,676,54,"No"
723500,205500,550,5,"Yes"
723500,206500,642,19,"No"
723500,207500,760,27,"Yes"
723500,208500,788,67,"Yes"
723500,209500,747,66,"No"
723500,210500,544,30,"No"
723500,211500,492,11,"No"
723500,212500,497,17,"Yes"
723500,213500,571,63,"Yes"
723500,214500,484,45,"Yes"
723500,215500,447,3,"Yes"
723500,216500,445,0,"Yes"
723500,217500,438,0,"Yes"
723500,218500,433,1,"Yes"
723500,219500,430,0,"Yes"
723500,220500,427,1,"Yes"
723500,221500,434,27,"Yes"
723500,222500,650,81,"No"
723500,223500,918,93,"No"
723500,224500,840,95,"No"
723500,225500,696,81,"No"
723500,226500,679,50,"Yes"
723500,227500,749,31,"No"
723500,228500,847,57,"No"
723500,229500,939,49,"No"
723500,230500,913,21,"Yes"
723500,231500,814,40,"Yes"
723500,232500,1063,76,"No"
723500,233500,1062,78,"Yes"
723500,234500,1177,78,"No"
723500,235500,1019,62,"No"
723500,236500,852,23,"Yes"
723500,237500,737,37,"Yes"
723500,238500,897,35,"No"
723500,239500,761,27,"No"
723500,240500,831,47,"No"
723500,241500,731,41,"No"
723500,242500,783,39,"No"
723500,243500,709,33,"No"
723500,244500,666,12,"Yes"
723500,245500,628,14,"No"
723500,246500,615,2,"Yes"
723500,247500,609,4,"No"
723500,248500,599,8,"No"
723500,249500,594,10,"Yes"
723500,250500,575,16,"Yes"
723500,251500,574,8,"Yes"
723500,252500,572,8,"Yes"
723500,253500,574,31,"Yes"
723500,254500,556,14,"Yes"
723500,255500,565,4,"No"
723500,256500,553,4,"No"
723500,257500,514,33,"Yes"
723500,258500,532,36,"No"
723500,259500,659,65,"No"
723500,260500,623,9,"Yes"
723500,261500,725,52,"No"
723500,262500,704,11,"No"
723500,263500,663,43,"No"
723500,264500,608,4,"No"
723500,265500,555,32,"No"
723500,266500,516,7,"Yes"
723500,267500,496,18,"No"
723500,268500,446,5,"Yes"
723500,269500,422,38,"Yes"
723500,270500,422,4,"Yes"
723500,271500,422,0,"No"
723500,272500,472,5,"No"
723500,273500,470,29,"No"
723500,274500,500,16,"No"
723500,275500,525,1,"No"
723500,276500,569,10,"No"
723500,277500,607,18,"Yes"
723500,278500,574,85,"No"
723500,279500,533,38,"No"
723500,280500,463,28,"No"
723500,281500,398,0,"Yes"
723500,282500,396,0,"Yes"
724500,76500,228,0,"No"
724500,77500,230,0,"Yes"
724500,78500,339,16,"Yes"
724500,79500,684,71,"No"
724500,80500,802,99,"No"
724500,81500,752,95,"No"
724500,82500,679,69,"No"
724500,83500,594,69,"No"
724500,84500,661,64,"No"
724500,85500,746,76,"Yes"
724500,86500,813,75,"No"
724500,87500,1001,26,"No"
724500,102500,1384,46,"No"
724500,103500,1234,84,"No"
724500,104500,1043,60,"No"
724500,105500,850,80,"Yes"
724500,106500,1130,85,"No"
724500,107500,1387,41,"No"
724500,108500,1502,70,"No"
724500,109500,1569,44,"No"
724500,110500,1838,70,"No"
724500,111500,1640,92,"No"
724500,112500,1305,93,"Yes"
724500,113500,742,90,"Yes"
724500,114500,818,80,"No"
724500,115500,980,90,"No"
724500,116500,941,99,"No"
724500,117500,970,98,"No"
724500,118500,688,97,"No"
724500,119500,324,53,"Yes"
724500,120500,245,16,"Yes"
724500,121500,646,98,"No"
724500,122500,1069,90,"No"
724500,123500,1146,97,"No"
724500,124500,1315,99,"No"
724500,125500,1701,78,"No"
724500,126500,1861,65,"No"
724500,127500,2231,11,"No"
724500,128500,2460,0,"No"
724500,129500,2179,16,"Yes"
724500,130500,1776,56,"Yes"
724500,131500,2197,20,"Yes"
724500,132500,2051,44,"Yes"
724500,133500,2296,7,"No"
724500,134500,2265,2,"No"
724500,135500,1676,40,"Yes"
724500,136500,1487,67,"Yes"
724500,137500,1454,74,"Yes"
724500,138500,1810,74,"No"
724500,139500,2098,16,"No"
724500,140500,1857,64,"Yes"
724500,141500,2108,40,"No"
724500,142500,1602,67,"Yes"
724500,143500,1498,59,"Yes"
724500,144500,1427,8,"Yes"
724500,145500,1595,5,"Yes"
724500,146500,2004,66,"Yes"
724500,147500,2479,1,"Yes"
724500,148500,2995,0,"No"
724500,149500,2919,0,"No"
724500,150500,2603,0,"No"
724500,151500,2694,0,"Yes"
724500,152500,3151,0,"No"
724500,153500,3086,0,"No"
724500,154500,2895,0,"No"
724500,155500,2772,0,"No"
724500,156500,2667,0,"No"
724500,157500,2370,1,"No"
724500,158500,2056,8,"Yes"
724500,159500,2579,0,"No"
724500,160500,2574,0,"No"
724500,161500,2390,0,"Yes"
724500,162500,2002,0,"No"
724500,163500,2010,1,"Yes"
724500,164500,2331,0,"No"
724500,165500,2105,0,"Yes"
724500,166500,1729,4,"Yes"
724500,167500,1974,2,"Yes"
724500,168500,2281,0,"No"
724500,169500,2212,6,"Yes"
724500,170500,2043,0,"No"
724500,171500,2314,0,"No"
724500,172500,2065,4,"Yes"
724500,173500,1938,18,"Yes"
724500,174500,1852,45,"Yes"
724500,175500,1764,66,"Yes"
724500,176500,1647,77,"Yes"
724500,177500,1468,27,"Yes"
724500,178500,1238,27,"Yes"
724500,179500,830,50,"Yes"
724500,180500,1177,37,"No"
724500,181500,1282,11,"Yes"
724500,182500,1539,4,"No"
724500,183500,1862,8,"No"
724500,184500,2117,1,"Yes"
724500,185500,2093,0,"No"
724500,186500,2043,0,"Yes"
724500,187500,2298,0,"Yes"
724500,188500,2485,0,"Yes"
724500,189500,2360,0,"No"
724500,190500,2408,0,"Yes"
724500,191500,2694,0,"No"
724500,192500,2826,0,"No"
724500,193500,2453,0,"No"
724500,194500,2479,0,"No"
724500,195500,2239,0,"No"
724500,196500,2385,0,"No"
724500,197500,2254,0,"No"
724500,198500,2058,3,"Yes"
724500,199500,1950,16,"Yes"
724500,200500,1745,27,"No"
724500,201500,1618,34,"No"
724500,202500,1452,42,"Yes"
724500,203500,1304,60,"No"
724500,204500,1043,61,"No"
724500,205500,677,55,"Yes"
724500,206500,548,16,"Yes"
724500,207500,558,13,"Yes"
724500,208500,579,14,"No"
724500,209500,559,48,"Yes"
724500,210500,482,0,"Yes"
724500,211500,537,46,"Yes"
724500,212500,880,64,"No"
724500,213500,960,49,"No"
724500,214500,968,53,"No"
724500,215500,803,76,"No"
724500,216500,471,32,"Yes"
724500,217500,493,37,"Yes"
724500,218500,588,37,"Yes"
724500,219500,432,21,"Yes"
724500,220500,426,0,"Yes"
724500,221500,426,23,"Yes"
724500,222500,862,76,"No"
724500,223500,1230,48,"No"
724500,224500,1512,53,"No"
724500,225500,1297,81,"No"
724500,226500,1043,62,"No"
724500,227500,1062,61,"No"
724500,228500,1162,72,"No"
724500,229500,1087,79,"No"
724500,230500,936,54,"Yes"
724500,231500,972,33,"Yes"
724500,232500,1048,69,"No"
724500,233500,1197,74,"No"
724500,234500,1208,57,"No"
724500,235500,1122,52,"No"
724500,236500,963,22,"No"
724500,237500,765,8,"No"
724500,238500,697,35,"Yes"
724500,239500,660,15,"Yes"
724500,240500,619,8,"Yes"
724500,241500,620,14,"Yes"
724500,242500,630,9,"Yes"
724500,243500,644,15,"Yes"
724500,244500,657,15,"Yes"
724500,245500,612,21,"Yes"
724500,246500,624,31,"Yes"
724500,247500,638,25,"Yes"
724500,248500,637,25,"Yes"
724500,249500,596,6,"Yes"
724500,250500,602,23,"Yes"
724500,251500,654,23,"No"
724500,252500,625,26,"No"
724500,253500,629,21,"Yes"
724500,254500,586,5,"No"
724500,255500,581,15,"No"
724500,256500,572,4,"No"
724500,257500,512,25,"Yes"
724500,258500,516,4,"No"
724500,259500,612,26,"No"
724500,260500,622,26,"No"
724500,261500,678,22,"No"
724500,262500,739,24,"No"
724500,263500,705,41,"No"
724500,264500,599,13,"No"
724500,265500,555,5,"No"
724500,266500,537,17,"No"
724500,267500,469,4,"Yes"
724500,268500,442,13,"Yes"
724500,269500,426,10,"No"
724500,270500,425,7,"Yes"
724500,271500,515,26,"No"
724500,272500,554,43,"No"
724500,273500,480,17,"No"
724500,274500,506,21,"No"
724500,275500,537,2,"No"
724500,276500,567,17,"No"
724500,277500,584,20,"No"
724500,278500,546,90,"No"
724500,279500,507,45,"No"
724500,280500,445,10,"Yes"
724500,281500,396,0,"Yes"
724500,282500,396,0,"Yes"
725500,79500,828,19,"No"
725500,80500,996,21,"No"
725500,81500,1065,49,"No"
725500,82500,905,85,"No"
725500,83500,667,70,"Yes"
725500,84500,886,81,"No"
725500,85500,960,77,"No"
725500,86500,950,51,"No"
725500,102500,1550,45,"No"
725500,103500,1244,93,"No"
725500,104500,1036,83,"No"
725500,105500,971,52,"Yes"
725500,106500,1137,35,"Yes"
725500,107500,1427,7,"No"
725500,108500,1722,33,"No"
725500,109500,1687,47,"No"
725500,110500,1950,15,"No"
725500,111500,1606,78,"No"
725500,112500,1182,94,"No"
725500,113500,808,84,"Yes"
725500,114500,831,81,"Yes"
725500,115500,1304,76,"No"
725500,116500,1443,96,"No"
725500,117500,1277,97,"No"
725500,118500,750,95,"No"
725500,119500,714,93,"Yes"
725500,120500,327,67,"Yes"
725500,121500,316,44,"Yes"
725500,122500,768,100,"No"
725500,123500,1183,98,"No"
725500,124500,1731,75,"No"
725500,125500,2078,2,"No"
725500,126500,2050,2,"No"
725500,127500,2028,5,"Yes"
725500,128500,2267,0,"No"
725500,129500,2434,0,"No"
725500,130500,2255,6,"No"
725500,131500,2484,0,"No"
725500,132500,2428,0,"No"
725500,133500,2585,0,"No"
725500,134500,2350,0,"No"
725500,135500,2076,2,"No"
725500,136500,2064,35,"No"
725500,137500,1628,73,"Yes"
725500,138500,2055,30,"No"
725500,139500,2248,7,"No"
725500,140500,2216,19,"Yes"
725500,141500,2228,29,"Yes"
725500,142500,1750,62,"Yes"
725500,143500,2138,27,"Yes"
725500,144500,2345,11,"Yes"
725500,145500,2330,0,"No"
725500,146500,2152,34,"Yes"
725500,147500,2386,0,"Yes"
725500,148500,2900,0,"No"
725500,149500,2953,0,"No"
725500,150500,2550,0,"Yes"
725500,151500,2484,0,"Yes"
725500,152500,2905,0,"No"
725500,153500,2679,0,"No"
725500,154500,2643,0,"No"
725500,155500,2746,0,"No"
725500,156500,2534,0,"No"
725500,157500,2289,0,"No"
725500,158500,2009,21,"Yes"
725500,159500,2479,0,"No"
725500,160500,2530,0,"No"
725500,161500,2217,0,"Yes"
725500,162500,2002,11,"Yes"
725500,163500,1801,12,"Yes"
725500,164500,1956,17,"No"
725500,165500,1980,9,"No"
725500,166500,1650,24,"Yes"
725500,167500,1760,2,"No"
725500,168500,1943,2,"Yes"
725500,169500,1954,17,"Yes"
725500,170500,1905,40,"No"
725500,171500,2337,0,"No"
725500,172500,2341,0,"Yes"
725500,173500,2254,0,"No"
725500,174500,2000,0,"Yes"
725500,175500,1959,9,"No"
725500,176500,1770,73,"No"
725500,177500,1533,60,"No"
725500,178500,1272,14,"No"
725500,179500,850,72,"Yes"
725500,180500,1102,46,"No"
725500,181500,1303,36,"No"
725500,182500,1550,15,"No"
725500,183500,1743,3,"No"
725500,184500,1784,16,"No"
725500,185500,1774,40,"No"
725500,186500,1861,6,"No"
725500,187500,2289,0,"Yes"
725500,188500,2203,2,"No"
725500,189500,2293,0,"No"
725500,190500,2593,0,"No"
725500,191500,2486,0,"Yes"
725500,192500,2597,0,"No"
725500,193500,2100,0,"No"
725500,194500,2052,0,"Yes"
725500,195500,2058,0,"Yes"
725500,196500,2191,0,"Yes"
725500,197500,2490,0,"Yes"
725500,198500,2250,0,"Yes"
725500,199500,2014,5,"Yes"
725500,200500,1726,20,"No"
725500,201500,1634,31,"No"
725500,202500,1327,63,"No"
725500,203500,1113,62,"No"
725500,204500,1007,71,"Yes"
725500,205500,845,81,"No"
725500,206500,631,31,"Yes"
725500,207500,659,61,"No"
725500,208500,552,63,"Yes"
725500,209500,562,49,"No"
725500,210500,664,69,"No"
725500,211500,994,64,"Yes"
725500,212500,1301,39,"No"
725500,213500,1324,17,"No"
725500,214500,1350,30,"No"
725500,215500,1110,47,"No"
725500,216500,890,82,"No"
725500,217500,929,62,"Yes"
725500,218500,939,33,"No"
725500,219500,643,66,"Yes"
725500,220500,424,7,"Yes"
725500,221500,427,3,"Yes"
725500,222500,630,42,"No"
725500,223500,1002,59,"No"
725500,224500,1444,46,"No"
725500,225500,1681,7,"No"
725500,226500,1486,37,"Yes"
725500,227500,1350,54,"No"
725500,228500,1100,75,"Yes"
725500,229500,1064,82,"No"
725500,230500,1150,64,"No"
725500,231500,1203,41,"No"
725500,232500,1147,55,"No"
725500,233500,1164,70,"No"
725500,234500,1047,59,"No"
725500,235500,1008,37,"No"
725500,236500,825,55,"No"
725500,237500,682,24,"Yes"
725500,238500,619,10,"Yes"
725500,239500,638,23,"Yes"
725500,240500,718,28,"No"
725500,241500,832,65,"No"
725500,242500,785,32,"No"
725500,243500,759,34,"No"
725500,244500,814,30,"No"
725500,245500,743,19,"No"
725500,246500,850,33,"No"
725500,247500,776,26,"No"
725500,248500,715,21,"No"
725500,249500,621,21,"Yes"
725500,250500,716,29,"No"
725500,251500,702,46,"No"
725500,252500,708,62,"No"
725500,253500,679,18,"No"
725500,254500,598,2,"Yes"
725500,255500,593,31,"No"
725500,256500,569,5,"No"
725500,257500,516,23,"Yes"
725500,258500,516,6,"Yes"
725500,259500,535,1,"No"
725500,260500,591,35,"No"
725500,261500,613,9,"No"
725500,262500,650,18,"No"
725500,263500,658,46,"No"
725500,264500,583,6,"No"
725500,265500,550,79,"No"
725500,266500,505,25,"Yes"
725500,267500,475,10,"Yes"
725500,268500,436,9,"Yes"
725500,269500,429,0,"No"
725500,270500,454,8,"Yes"
725500,271500,628,67,"No"
725500,272500,577,32,"No"
725500,273500,486,12,"No"
725500,274500,493,38,"No"
725500,275500,535,25,"No"
725500,276500,565,63,"No"
725500,277500,565,82,"No"
725500,278500,550,98,"No"
725500,279500,506,25,"No"
725500,280500,403,0,"Yes"
725500,281500,396,0,"Yes"
726500,81500,1200,3,"No"
726500,82500,1006,69,"No"
726500,83500,724,91,"Yes"
726500,84500,863,85,"No"
726500,85500,1076,45,"No"
726500,86500,1128,1,"No"
726500,102500,1657,5,"No"
726500,103500,1467,62,"No"
726500,104500,1309,91,"No"
726500,105500,1187,74,"No"
726500,106500,1452,11,"No"
726500,107500,1728,0,"No"
726500,108500,2013,2,"No"
726500,109500,1917,37,"No"
726500,110500,1805,68,"No"
726500,111500,1326,87,"Yes"
726500,112500,1143,98,"Yes"
726500,113500,1052,91,"No"
726500,114500,867,80,"Yes"
726500,115500,1289,86,"No"
726500,116500,1592,80,"Yes"
726500,117500,1231,94,"No"
726500,118500,823,89,"Yes"
726500,119500,1112,92,"No"
726500,120500,539,94,"Yes"
726500,121500,275,42,"Yes"
726500,122500,600,95,"No"
726500,123500,1177,83,"No"
726500,124500,1791,77,"No"
726500,125500,1805,76,"No"
726500,126500,1782,61,"Yes"
726500,127500,1799,75,"Yes"
726500,128500,2076,12,"No"
726500,129500,2094,11,"No"
726500,130500,2448,0,"No"
726500,131500,2265,0,"No"
726500,132500,2239,1,"Yes"
726500,133500,2311,0,"No"
726500,134500,2712,0,"No"
726500,135500,2286,1,"No"
726500,136500,1977,31,"Yes"
726500,137500,1932,32,"Yes"
726500,138500,2558,0,"Yes"
726500,139500,2588,0,"No"
726500,140500,2516,0,"No"
726500,141500,2282,10,"No"
726500,142500,2045,11,"Yes"
726500,143500,2781,0,"No"
726500,144500,2848,0,"No"
726500,145500,2861,0,"No"
726500,146500,2608,0,"No"
726500,147500,2790,0,"No"
726500,148500,3047,0,"No"
726500,149500,2760,0,"No"
726500,150500,2509,0,"No"
726500,151500,2424,0,"No"
726500,152500,2794,0,"No"
726500,153500,2423,0,"No"
726500,154500,2233,0,"Yes"
726500,155500,2485,0,"No"
726500,156500,2433,0,"Yes"
726500,157500,2183,0,"No"
726500,158500,1912,8,"Yes"
726500,159500,2522,0,"No"
726500,160500,2811,0,"No"
726500,161500,2672,0,"No"
726500,162500,2396,0,"No"
726500,163500,2067,8,"Yes"
726500,164500,1715,19,"Yes"
726500,165500,1649,45,"Yes"
726500,166500,1553,67,"Yes"
726500,167500,1467,23,"Yes"
726500,168500,1584,15,"Yes"
726500,169500,1628,43,"Yes"
726500,170500,1775,38,"Yes"
726500,171500,2202,0,"No"
726500,172500,2188,0,"Yes"
726500,173500,2084,0,"Yes"
726500,174500,2123,0,"No"
726500,175500,2008,5,"Yes"
726500,176500,1772,57,"No"
726500,177500,1571,41,"No"
726500,178500,1285,15,"Yes"
726500,179500,999,58,"Yes"
726500,180500,880,66,"Yes"
726500,181500,1211,68,"No"
726500,182500,1326,24,"Yes"
726500,183500,1483,20,"Yes"
726500,184500,1581,68,"Yes"
726500,185500,1610,51,"No"
726500,186500,1799,14,"No"
726500,187500,2003,4,"Yes"
726500,188500,1607,2,"Yes"
726500,189500,2078,0,"Yes"
726500,190500,2234,0,"Yes"
726500,191500,2467,0,"Yes"
726500,192500,2638,0,"No"
726500,193500,1982,10,"Yes"
726500,194500,1592,1,"Yes"
726500,195500,1901,1,"No"
726500,196500,2140,0,"Yes"
726500,197500,2437,0,"No"
726500,198500,2225,0,"Yes"
726500,199500,1997,1,"No"
726500,200500,1907,1,"Yes"
726500,201500,1694,12,"Yes"
726500,202500,1596,36,"Yes"
726500,203500,1485,37,"No"
726500,204500,1367,64,"No"
726500,205500,1271,76,"No"
726500,206500,707,81,"Yes"
726500,207500,1084,92,"No"
726500,208500,1209,80,"No"
726500,209500,1227,66,"Yes"
726500,210500,1377,66,"No"
726500,211500,1737,22,"No"
726500,212500,1802,7,"No"
726500,213500,1711,15,"Yes"
726500,214500,1671,3,"No"
726500,215500,1299,67,"No"
726500,216500,1193,32,"No"
726500,217500,1378,74,"No"
726500,218500,1256,63,"No"
